Filename	**REDACTED**
Instrument name	HR20 **REDACTED**
Operator	**REDACTED**
rundate	**REDACTED**
Sample name	**REDACTED**
Geometry name	8 mm parallel plate, ETC Stainless steel, Disposable
Procedure name	Options
	Sample
	Options
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	End of test
proceduresegments	Time sweep#Stress relaxation#Time sweep#Stress relaxation#Time sweep#Stress relaxation#Time sweep#Stress relaxation#End of test
[step]
Time sweep - 1
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	min	°C	°	rad
14502,1	0,0377364	0,54	110,00	0,945282	750,453	0,717189	0,144255	0,0376116	3,31075e14	-1,06585e-5	20,1139	353,14	-1,99968e-6	-1,35342e10
14493,4	0,0377364	0,55	110,00	1,04468	750,445	0,716754	0,144169	0,0415665	3,69696e14	-1,06035e-5	20,1142	353,15	-1,98934e-6	-1,35963e10
14484,6	0,0377364	0,55	110,00	1,07965	750,430	0,716304	0,144081	0,0429580	3,70348e14	-1,07700e-5	20,1146	353,16	-2,02054e-6	-1,33780e10
14476,2	0,0377364	0,56	110,00	1,19981	750,367	0,715827	0,143998	0,0477390	5,28191e14	-9,50695e-6	20,1162	353,17	-1,78343e-6	-1,51465e10
14467,3	0,0377364	0,57	110,00	1,17306	750,406	0,715426	0,143909	0,0466747	5,24853e14	-9,43023e-6	20,1152	353,18	-1,76913e-6	-1,52604e10
14458,5	0,0377364	0,58	110,00	1,12697	750,387	0,714970	0,143821	0,0448407	4,13029e14	-1,04195e-5	20,1157	353,18	-1,95466e-6	-1,38031e10
14450,0	0,0377364	0,59	110,00	1,03775	750,437	0,714598	0,143737	0,0412908	4,04150e14	-1,01078e-5	20,1144	353,19	-1,89631e-6	-1,42204e10
14441,1	0,0377364	0,60	109,99	1,05416	750,441	0,714161	0,143648	0,0419439	3,76931e14	-1,05488e-5	20,1143	353,20	-1,97907e-6	-1,36175e10
14433,1	0,0377364	0,61	110,00	1,13393	750,379	0,713706	0,143569	0,0451177	4,77701e14	-9,71841e-6	20,1159	353,21	-1,82312e-6	-1,47729e10
14424,7	0,0377364	0,62	110,00	1,16678	750,363	0,713278	0,143486	0,0464249	4,31355e14	-1,03743e-5	20,1164	353,22	-1,94612e-6	-1,38309e10
14416,7	0,0377364	0,62	109,99	1,03851	750,441	0,712955	0,143406	0,0413209	4,40269e14	-9,68781e-6	20,1143	353,23	-1,81753e-6	-1,48027e10
14408,3	0,0377364	0,63	110,00	1,04373	750,391	0,712490	0,143322	0,0415288	4,00435e14	-1,01838e-5	20,1156	353,24	-1,91045e-6	-1,40735e10
14400,2	0,0377364	0,64	109,99	1,07594	750,426	0,712124	0,143242	0,0428104	4,43966e14	-9,81974e-6	20,1147	353,25	-1,84225e-6	-1,45871e10
14391,8	0,0377364	0,65	110,00	1,07370	750,410	0,711696	0,143158	0,0427211	4,24684e14	-1,00297e-5	20,1151	353,25	-1,88160e-6	-1,42734e10
14382,0	0,0377364	0,66	110,00	1,08960	750,391	0,711190	0,143060	0,0433538	4,34367e14	-9,99046e-6	20,1156	353,26	-1,87419e-6	-1,43197e10
14373,5	0,0377364	0,67	109,99	0,992403	750,449	0,710825	0,142976	0,0394865	4,15623e14	-9,74707e-6	20,1140	353,27	-1,82867e-6	-1,46686e10
14364,2	0,0377364	0,68	109,99	1,07883	750,398	0,710316	0,142883	0,0429253	3,34596e14	-1,13265e-5	20,1154	353,28	-2,12485e-6	-1,26149e10
14355,8	0,0377364	0,69	109,99	1,11281	750,383	0,709887	0,142800	0,0442772	4,73559e14	-9,66948e-6	20,1158	353,29	-1,81395e-6	-1,47681e10
14347,1	0,0377364	0,69	109,99	1,14163	750,355	0,709429	0,142713	0,0454242	4,42372e14	-1,01333e-5	20,1166	353,30	-1,90089e-6	-1,40836e10
14335,2	0,0377364	0,71	109,99	1,03071	750,395	0,708882	0,142595	0,0410105	4,01661e14	-1,01046e-5	20,1155	353,31	-1,89560e-6	-1,41120e10
14318,6	0,0377364	0,72	109,99	1,07608	750,383	0,708046	0,142429	0,0428159	4,23147e14	-1,00591e-5	20,1158	353,33	-1,88704e-6	-1,41593e10
14300,7	0,0377364	0,74	110,00	1,01032	750,406	0,707184	0,142252	0,0401993	4,24675e14	-9,72928e-6	20,1152	353,35	-1,82523e-6	-1,46210e10
14283,9	0,0377364	0,76	110,00	1,06015	750,391	0,706341	0,142085	0,0421821	3,75308e14	-1,06016e-5	20,1156	353,36	-1,98883e-6	-1,34023e10
14269,2	0,0377364	0,78	110,00	1,00069	750,406	0,705627	0,141938	0,0398161	4,44908e14	-9,46006e-6	20,1152	353,38	-1,77472e-6	-1,50039e10
14252,8	0,0377364	0,79	110,00	1,01218	750,387	0,704796	0,141775	0,0402734	3,57831e14	-1,06089e-5	20,1157	353,40	-1,99019e-6	-1,33638e10
14235,6	0,0377364	0,81	110,00	1,01591	750,406	0,703967	0,141604	0,0404216	3,79402e14	-1,03218e-5	20,1152	353,42	-1,93639e-6	-1,37189e10
14218,8	0,0377364	0,83	110,00	1,03311	750,379	0,703108	0,141437	0,0411060	4,15168e14	-9,95040e-6	20,1159	353,43	-1,86664e-6	-1,42142e10
14203,7	0,0377364	0,85	110,00	1,03760	750,379	0,702362	0,141287	0,0412848	3,87140e14	-1,03267e-5	20,1159	353,45	-1,93723e-6	-1,36817e10
14187,0	0,0377364	0,86	110,00	1,02550	750,437	0,701591	0,141121	0,0408032	4,09517e14	-9,98186e-6	20,1144	353,47	-1,87269e-6	-1,41377e10
14170,1	0,0377364	0,88	110,00	0,989243	750,422	0,700740	0,140952	0,0393607	3,77573e14	-1,02101e-5	20,1148	353,49	-1,91548e-6	-1,38051e10
14153,0	0,0377364	0,90	110,00	0,987714	750,391	0,699866	0,140782	0,0392999	3,66516e14	-1,03550e-5	20,1156	353,50	-1,94257e-6	-1,35956e10
14137,8	0,0377364	0,92	110,01	0,998491	750,391	0,699114	0,140631	0,0397287	4,11364e14	-9,82741e-6	20,1156	353,52	-1,84360e-6	-1,43101e10
14121,2	0,0377364	0,93	110,01	0,887364	750,383	0,698288	0,140466	0,0353071	3,54122e14	-9,98515e-6	20,1158	353,54	-1,87317e-6	-1,40675e10
14105,0	0,0377364	0,95	110,00	0,985875	750,375	0,697479	0,140305	0,0392267	3,89983e14	-1,00292e-5	20,1160	353,56	-1,88142e-6	-1,39896e10
14089,2	0,0377364	0,97	110,00	1,03874	750,344	0,696670	0,140148	0,0413301	4,05264e14	-1,00987e-5	20,1169	353,57	-1,89437e-6	-1,38779e10
14072,9	0,0377364	0,99	110,00	1,07664	750,332	0,695850	0,139985	0,0428383	4,25398e14	-1,00350e-5	20,1172	353,59	-1,88240e-6	-1,39497e10
14056,0	0,0377364	1,00	110,00	1,00639	750,363	0,695047	0,139818	0,0400428	3,86355e14	-1,01805e-5	20,1163	353,61	-1,90977e-6	-1,37339e10
14041,2	0,0377364	1,02	110,00	1,04314	750,332	0,694285	0,139671	0,0415052	4,05819e14	-1,01131e-5	20,1172	353,63	-1,89705e-6	-1,38109e10
14026,3	0,0377364	1,04	110,00	1,00925	750,328	0,693544	0,139522	0,0401569	3,71417e14	-1,03980e-5	20,1173	353,64	-1,95048e-6	-1,34182e10
14010,3	0,0377364	1,06	110,00	1,03170	750,336	0,692759	0,139363	0,0410500	4,18086e14	-9,90886e-6	20,1171	353,66	-1,85874e-6	-1,40645e10
13994,6	0,0377364	1,07	110,00	1,02182	750,348	0,691993	0,139207	0,0406569	3,74929e14	-1,04134e-5	20,1168	353,68	-1,95342e-6	-1,33680e10
13978,9	0,0377364	1,09	110,00	0,907821	750,395	0,691260	0,139051	0,0361210	3,82958e14	-9,71191e-6	20,1155	353,70	-1,82194e-6	-1,43175e10
13963,8	0,0377364	1,11	110,00	1,03283	750,348	0,690472	0,138901	0,0410951	4,27638e14	-9,80296e-6	20,1168	353,71	-1,83891e-6	-1,41693e10
13948,7	0,0377364	1,13	110,00	1,05299	750,320	0,689702	0,138751	0,0418969	3,57528e14	-1,08252e-5	20,1175	353,73	-2,03059e-6	-1,28174e10
13932,6	0,0377364	1,14	110,00	0,998414	750,336	0,688920	0,138591	0,0397256	3,95839e14	-1,00179e-5	20,1171	353,75	-1,87919e-6	-1,38343e10
13918,0	0,0377364	1,16	110,00	1,00432	750,301	0,688165	0,138445	0,0399606	4,07681e14	-9,90047e-6	20,1180	353,77	-1,85708e-6	-1,39837e10
13902,7	0,0377364	1,18	110,00	0,992098	750,352	0,687453	0,138293	0,0394743	3,91341e14	-1,00434e-5	20,1167	353,78	-1,88401e-6	-1,37695e10
13886,3	0,0377364	1,20	110,00	1,00838	750,320	0,686614	0,138130	0,0401221	4,03790e14	-9,96813e-6	20,1175	353,80	-1,86982e-6	-1,38571e10
13870,3	0,0377364	1,21	110,01	1,01425	750,328	0,685829	0,137970	0,0403556	3,98478e14	-1,00635e-5	20,1173	353,82	-1,88773e-6	-1,37099e10
13855,1	0,0377364	1,23	110,01	0,998369	750,305	0,685057	0,137819	0,0397238	3,73978e14	-1,03063e-5	20,1179	353,84	-1,93322e-6	-1,33723e10
13840,0	0,0377364	1,25	110,01	1,00214	750,309	0,684315	0,137669	0,0398737	3,75794e14	-1,03007e-5	20,1178	353,85	-1,93218e-6	-1,33650e10
13824,9	0,0377364	1,27	110,01	0,940552	750,313	0,683573	0,137519	0,0374234	3,74578e14	-9,99540e-6	20,1177	353,87	-1,87492e-6	-1,37582e10
13810,5	0,0377364	1,28	110,01	0,943570	750,340	0,682884	0,137376	0,0375435	3,95022e14	-9,74892e-6	20,1170	353,89	-1,82875e-6	-1,40914e10
13795,4	0,0377364	1,30	110,02	0,947625	750,340	0,682139	0,137226	0,0377048	3,58677e14	-1,02529e-5	20,1170	353,91	-1,92329e-6	-1,33841e10
13780,0	0,0377364	1,32	110,01	0,929856	750,332	0,681370	0,137072	0,0369978	3,91521e14	-9,72099e-6	20,1172	353,92	-1,82349e-6	-1,41007e10
13764,7	0,0377364	1,34	110,01	0,911254	750,328	0,680611	0,136920	0,0362576	3,18575e14	-1,06683e-5	20,1173	353,94	-2,00117e-6	-1,28344e10
13750,2	0,0377364	1,35	110,01	0,831410	750,387	0,679945	0,136776	0,0330807	3,17767e14	-1,02031e-5	20,1157	353,96	-1,91407e-6	-1,34053e10
13735,4	0,0377364	1,37	110,01	1,01569	750,277	0,679114	0,136629	0,0404129	4,11822e14	-9,90616e-6	20,1187	353,97	-1,85809e-6	-1,37923e10
13720,3	0,0377364	1,39	110,01	1,08035	750,262	0,678351	0,136478	0,0429859	3,80125e14	-1,06341e-5	20,1191	353,99	-1,99458e-6	-1,28340e10
13698,1	0,0377364	1,41	110,01	1,05512	750,262	0,677254	0,136257	0,0419817	4,36839e14	-9,80324e-6	20,1191	354,02	-1,83875e-6	-1,38992e10
13667,7	0,0377364	1,45	110,01	1,04811	750,242	0,675734	0,135955	0,0417029	3,99761e14	-1,02137e-5	20,1196	354,05	-1,91569e-6	-1,33110e10
13638,4	0,0377364	1,48	110,00	1,02855	750,246	0,674288	0,135663	0,0409247	4,02023e14	-1,00895e-5	20,1195	354,09	-1,89239e-6	-1,34460e10
13609,4	0,0377364	1,52	110,00	1,06315	750,230	0,672841	0,135375	0,0423015	4,10968e14	-1,01455e-5	20,1199	354,12	-1,90287e-6	-1,33433e10
13579,4	0,0377364	1,55	110,00	1,05140	750,270	0,671392	0,135076	0,0418340	4,22308e14	-9,95290e-6	20,1189	354,16	-1,86684e-6	-1,35716e10
13550,9	0,0377364	1,59	110,00	1,07080	750,230	0,669948	0,134793	0,0426057	3,99461e14	-1,03275e-5	20,1199	354,19	-1,93701e-6	-1,30518e10
13522,3	0,0377364	1,62	110,00	1,05109	750,223	0,668528	0,134509	0,0418215	4,03320e14	-1,01830e-5	20,1201	354,23	-1,90988e-6	-1,32092e10
13494,0	0,0377364	1,66	110,00	1,10493	750,215	0,667122	0,134227	0,0439637	4,44560e14	-9,94448e-6	20,1203	354,26	-1,86512e-6	-1,34976e10
13465,6	0,0377364	1,69	110,00	1,07180	750,238	0,665738	0,133945	0,0426454	4,12074e14	-1,01730e-5	20,1197	354,30	-1,90804e-6	-1,31667e10
13437,7	0,0377364	1,73	110,00	1,04295	750,250	0,664370	0,133667	0,0414976	4,13044e14	-1,00234e-5	20,1194	354,33	-1,88001e-6	-1,33356e10
13409,2	0,0377364	1,76	110,00	1,04045	750,246	0,662958	0,133384	0,0413981	3,87464e14	-1,03365e-5	20,1195	354,37	-1,93873e-6	-1,29041e10
13380,2	0,0377364	1,80	110,00	1,02877	750,238	0,661519	0,133096	0,0409335	4,16621e14	-9,91217e-6	20,1197	354,40	-1,85912e-6	-1,34275e10
13352,8	0,0377364	1,83	110,00	1,06335	750,234	0,660161	0,132823	0,0423093	3,93135e14	-1,03740e-5	20,1198	354,44	-1,94574e-6	-1,28034e10
13326,1	0,0377364	1,87	110,00	1,05316	750,242	0,658844	0,132557	0,0419037	4,15124e14	-1,00470e-5	20,1196	354,47	-1,88442e-6	-1,31936e10
13297,7	0,0377364	1,90	110,00	0,997544	750,270	0,657465	0,132274	0,0396910	3,88823e14	-1,01035e-5	20,1189	354,51	-1,89508e-6	-1,30920e10
13269,7	0,0377364	1,94	110,00	0,981633	750,254	0,656070	0,131996	0,0390580	3,83476e14	-1,00922e-5	20,1193	354,54	-1,89293e-6	-1,30791e10
13242,8	0,0377364	1,97	110,00	0,993143	750,242	0,654729	0,131729	0,0395159	3,87850e14	-1,00938e-5	20,1196	354,58	-1,89320e-6	-1,30505e10
13215,4	0,0377364	2,01	110,00	0,989442	750,270	0,653397	0,131456	0,0393686	3,80375e14	-1,01735e-5	20,1189	354,61	-1,90821e-6	-1,29215e10
13188,4	0,0377364	2,04	110,00	1,01509	750,246	0,652039	0,131187	0,0403891	3,98413e14	-1,00685e-5	20,1195	354,65	-1,88847e-6	-1,30294e10
13162,4	0,0377364	2,08	109,99	1,03066	750,223	0,650737	0,130929	0,0410087	4,03436e14	-1,00821e-5	20,1201	354,68	-1,89095e-6	-1,29863e10
13135,3	0,0377364	2,11	109,99	1,01227	750,250	0,649419	0,130659	0,0402768	3,87051e14	-1,02010e-5	20,1194	354,72	-1,91333e-6	-1,28084e10
13108,7	0,0377364	2,15	109,99	1,01506	750,203	0,648066	0,130395	0,0403878	4,06061e14	-9,97309e-6	20,1206	354,75	-1,87046e-6	-1,30747e10
13081,8	0,0377364	2,18	109,99	0,992277	750,250	0,646774	0,130127	0,0394814	3,90361e14	-1,00569e-5	20,1194	354,79	-1,88629e-6	-1,29391e10
13055,8	0,0377364	2,22	109,99	1,00125	750,246	0,645487	0,129869	0,0398386	3,82513e14	-1,02054e-5	20,1195	354,82	-1,91414e-6	-1,27255e10
13029,7	0,0377364	2,25	109,99	1,01163	750,242	0,644194	0,129609	0,0402514	3,93220e14	-1,01175e-5	20,1196	354,86	-1,89764e-6	-1,28104e10
13002,9	0,0377364	2,29	109,99	1,02673	750,207	0,642835	0,129342	0,0408524	3,97829e14	-1,01335e-5	20,1205	354,89	-1,90056e-6	-1,27638e10
12976,7	0,0377364	2,32	109,99	1,02258	750,215	0,641551	0,129082	0,0406870	4,04554e14	-1,00286e-5	20,1203	354,93	-1,88090e-6	-1,28714e10
12951,2	0,0377364	2,36	109,99	1,02837	750,262	0,640326	0,128828	0,0409174	4,11190e14	-9,97546e-6	20,1191	354,96	-1,87105e-6	-1,29144e10
12925,5	0,0377364	2,39	110,00	0,993643	750,285	0,639079	0,128573	0,0395358	3,82865e14	-1,01618e-5	20,1184	355,00	-1,90607e-6	-1,26525e10
12900,5	0,0377364	2,43	110,00	1,01845	750,258	0,637815	0,128323	0,0405229	3,93014e14	-1,01542e-5	20,1192	355,03	-1,90457e-6	-1,26374e10
12874,2	0,0377364	2,46	110,00	1,01312	750,246	0,636509	0,128062	0,0403108	3,84826e14	-1,02348e-5	20,1195	355,07	-1,91965e-6	-1,25125e10
12850,3	0,0377364	2,50	110,00	1,03492	750,258	0,635335	0,127824	0,0411780	4,08085e14	-1,00452e-5	20,1192	355,10	-1,88412e-6	-1,27249e10
12825,4	0,0377364	2,53	110,00	1,01086	750,266	0,634113	0,127577	0,0402210	3,97504e14	-1,00590e-5	20,1190	355,14	-1,88673e-6	-1,26828e10
12798,8	0,0377364	2,57	110,00	1,01235	750,258	0,632790	0,127312	0,0402800	3,81205e14	-1,02793e-5	20,1192	355,17	-1,92804e-6	-1,23852e10
12774,3	0,0377364	2,60	110,00	1,00688	750,250	0,631573	0,127069	0,0400625	4,06671e14	-9,92539e-6	20,1194	355,21	-1,86163e-6	-1,28024e10
12749,6	0,0377364	2,64	110,01	1,00028	750,238	0,630341	0,126823	0,0397997	3,83904e14	-1,01819e-5	20,1197	355,24	-1,90971e-6	-1,24557e10
12724,8	0,0377364	2,67	110,01	0,977859	750,242	0,629117	0,126576	0,0389078	3,85205e14	-1,00501e-5	20,1196	355,28	-1,88501e-6	-1,25944e10
12699,8	0,0377364	2,71	110,00	0,936412	750,262	0,627898	0,126327	0,0372587	3,59815e14	-1,01759e-5	20,1191	355,31	-1,90865e-6	-1,24143e10
12676,7	0,0377364	2,74	110,00	0,965678	750,242	0,626740	0,126098	0,0384231	3,66136e14	-1,02441e-5	20,1196	355,35	-1,92140e-6	-1,23092e10
12651,2	0,0377364	2,78	110,00	0,953725	750,266	0,625501	0,125844	0,0379475	3,87645e14	-9,89406e-6	20,1190	355,38	-1,85579e-6	-1,27192e10
12614,3	0,0377364	2,83	110,00	0,921149	750,277	0,623686	0,125477	0,0366513	3,54192e14	-1,01724e-5	20,1186	355,43	-1,90804e-6	-1,23350e10
12566,3	0,0377364	2,90	110,00	0,948137	750,250	0,621286	0,124999	0,0377252	3,72167e14	-1,00681e-5	20,1194	355,50	-1,88839e-6	-1,24154e10
12518,7	0,0377364	2,97	110,00	0,932390	750,273	0,618952	0,124525	0,0370986	3,57121e14	-1,01923e-5	20,1188	355,57	-1,91175e-6	-1,22176e10
12472,0	0,0377364	3,04	110,01	0,915455	750,246	0,616624	0,124062	0,0364248	3,59856e14	-1,00608e-5	20,1195	355,64	-1,88703e-6	-1,23311e10
12424,2	0,0377364	3,11	110,01	1,05422	750,215	0,614232	0,123585	0,0419461	4,06700e14	-1,01557e-5	20,1203	355,71	-1,90474e-6	-1,21691e10
12377,4	0,0377364	3,18	110,01	1,05512	750,184	0,611893	0,123120	0,0419817	4,14170e14	-1,00679e-5	20,1212	355,78	-1,88820e-6	-1,22289e10
12331,5	0,0377364	3,25	110,00	1,06950	750,199	0,609637	0,122663	0,0425541	4,07256e14	-1,02220e-5	20,1207	355,85	-1,91714e-6	-1,19999e10
12285,1	0,0377364	3,32	110,00	0,981369	750,242	0,607380	0,122202	0,0390474	3,91694e14	-9,98442e-6	20,1196	355,92	-1,87268e-6	-1,22393e10
12238,8	0,0377364	3,39	110,00	1,02055	750,227	0,605076	0,121741	0,0406064	3,91555e14	-1,01836e-5	20,1200	355,99	-1,91000e-6	-1,19547e10
12194,8	0,0377364	3,46	110,00	1,01750	750,258	0,602925	0,121303	0,0404851	3,98581e14	-1,00783e-5	20,1192	356,06	-1,89034e-6	-1,20361e10
12149,5	0,0377364	3,53	110,00	1,01151	750,254	0,600686	0,120854	0,0402465	3,90265e14	-1,01551e-5	20,1193	356,13	-1,90473e-6	-1,19008e10
12105,6	0,0377364	3,60	110,00	1,04025	750,262	0,598518	0,120416	0,0413901	4,08777e14	-1,00625e-5	20,1191	356,20	-1,88737e-6	-1,19669e10
12061,6	0,0377364	3,67	110,00	1,03121	750,266	0,596349	0,119979	0,0410306	3,96688e14	-1,01702e-5	20,1190	356,27	-1,90759e-6	-1,17971e10
12017,5	0,0377364	3,74	110,00	1,09802	750,234	0,594141	0,119540	0,0436886	4,27074e14	-1,01142e-5	20,1198	356,34	-1,89701e-6	-1,18190e10
11974,3	0,0377364	3,81	110,00	1,03121	750,297	0,592056	0,119110	0,0410306	4,07855e14	-1,00300e-5	20,1181	356,41	-1,88137e-6	-1,18754e10
11932,3	0,0377364	3,88	109,99	1,03041	750,320	0,589997	0,118693	0,0409985	4,00134e14	-1,01223e-5	20,1175	356,48	-1,89875e-6	-1,17258e10
11888,7	0,0377364	3,95	110,00	1,03376	750,301	0,587828	0,118259	0,0411322	3,94270e14	-1,02140e-5	20,1180	356,55	-1,91589e-6	-1,15782e10
11846,9	0,0377364	4,02	110,00	1,08351	750,309	0,585764	0,117843	0,0431114	4,27481e14	-1,00424e-5	20,1178	356,62	-1,88373e-6	-1,17345e10
11804,4	0,0377364	4,09	110,00	1,08191	750,297	0,583655	0,117420	0,0430478	4,11249e14	-1,02311e-5	20,1181	356,69	-1,91910e-6	-1,14768e10
11763,4	0,0377364	4,16	110,00	1,02010	750,352	0,581669	0,117012	0,0405886	4,11450e14	-9,93216e-6	20,1167	356,76	-1,86315e-6	-1,17812e10
11721,5	0,0377364	4,23	110,00	1,07865	750,316	0,579571	0,116596	0,0429180	4,14943e14	-1,01701e-5	20,1176	356,83	-1,90770e-6	-1,14645e10
11680,4	0,0377364	4,30	110,00	1,09322	750,352	0,577566	0,116187	0,0434980	4,18461e14	-1,01955e-5	20,1167	356,90	-1,91255e-6	-1,13959e10
11640,8	0,0377364	4,37	110,00	1,07670	750,336	0,575595	0,115793	0,0428407	4,28122e14	-1,00033e-5	20,1171	356,97	-1,87646e-6	-1,15754e10
11599,2	0,0377364	4,44	110,00	1,01391	750,383	0,573578	0,115380	0,0403420	3,86344e14	-1,02186e-5	20,1158	357,04	-1,91697e-6	-1,12912e10
11559,2	0,0377364	4,51	110,00	1,02691	750,363	0,571581	0,114981	0,0408593	4,10585e14	-9,97572e-6	20,1163	357,11	-1,87135e-6	-1,15261e10
11519,6	0,0377364	4,58	110,00	1,04902	750,359	0,569621	0,114587	0,0417390	4,05670e14	-1,01434e-5	20,1164	357,18	-1,90280e-6	-1,12967e10
11480,0	0,0377364	4,65	110,00	1,04922	750,363	0,567666	0,114194	0,0417469	4,00821e14	-1,02056e-5	20,1163	357,25	-1,91447e-6	-1,11893e10
11441,6	0,0377364	4,72	110,00	1,08872	750,383	0,565780	0,113811	0,0433189	4,31605e14	-1,00183e-5	20,1158	357,32	-1,87940e-6	-1,13603e10
11402,7	0,0377364	4,79	110,00	0,977322	750,441	0,563901	0,113424	0,0388864	3,73746e14	-1,02003e-5	20,1142	357,39	-1,91367e-6	-1,11198e10
11364,2	0,0377364	4,86	110,00	1,03357	750,410	0,561974	0,113041	0,0411244	4,06185e14	-1,00621e-5	20,1151	357,46	-1,88767e-6	-1,12344e10
11325,1	0,0377364	4,93	110,01	1,03984	750,406	0,560037	0,112653	0,0413741	4,04350e14	-1,01155e-5	20,1152	357,53	-1,89768e-6	-1,11367e10
11287,3	0,0377364	5,00	110,00	1,05076	750,410	0,558173	0,112277	0,0418086	3,92703e14	-1,03181e-5	20,1151	357,60	-1,93571e-6	-1,08815e10
11248,7	0,0377364	5,07	110,00	1,06825	750,410	0,556263	0,111893	0,0425044	4,24546e14	-1,00059e-5	20,1151	357,67	-1,87713e-6	-1,11827e10
11211,3	0,0377364	5,14	110,00	1,08023	750,453	0,554444	0,111521	0,0429808	4,29993e14	-9,99786e-6	20,1139	357,74	-1,87573e-6	-1,11544e10
11173,6	0,0377364	5,21	110,00	1,08695	750,426	0,552562	0,111146	0,0432483	4,21390e14	-1,01308e-5	20,1147	357,81	-1,90060e-6	-1,09711e10
11136,8	0,0377364	5,28	110,00	1,06351	750,414	0,550731	0,110780	0,0423159	4,12784e14	-1,01249e-5	20,1150	357,88	-1,89947e-6	-1,09413e10
11099,8	0,0377364	5,35	110,00	1,07098	750,437	0,548922	0,110412	0,0426129	4,18116e14	-1,00954e-5	20,1144	357,95	-1,89399e-6	-1,09369e10
11063,2	0,0377364	5,42	110,00	1,07350	750,434	0,547108	0,110048	0,0427133	4,15386e14	-1,01404e-5	20,1145	358,02	-1,90243e-6	-1,08524e10
11027,1	0,0377364	5,49	110,00	1,09366	750,406	0,545303	0,109689	0,0435152	4,36024e14	-9,99000e-6	20,1152	358,09	-1,87414e-6	-1,09799e10
10991,1	0,0377364	5,56	110,00	0,970050	750,457	0,543558	0,109330	0,0385971	3,68270e14	-1,02375e-5	20,1138	358,16	-1,92070e-6	-1,06794e10
10937,2	0,0377364	5,66	109,99	0,975085	750,469	0,540900	0,108794	0,0387974	3,80569e14	-1,00968e-5	20,1135	358,27	-1,89434e-6	-1,07751e10
10866,2	0,0377364	5,80	109,99	0,997043	750,469	0,537390	0,108088	0,0396711	3,85733e14	-1,01413e-5	20,1135	358,41	-1,90268e-6	-1,06582e10
10797,6	0,0377364	5,94	110,00	1,00531	750,465	0,533993	0,107405	0,0399999	3,92470e14	-1,00955e-5	20,1136	358,54	-1,89407e-6	-1,06390e10
10728,8	0,0377364	6,08	110,00	0,984537	750,492	0,530613	0,106722	0,0391735	3,85688e14	-1,00781e-5	20,1129	358,68	-1,89088e-6	-1,05895e10
10660,8	0,0377364	6,22	110,00	1,04982	750,504	0,527259	0,106045	0,0417709	4,05512e14	-1,01493e-5	20,1126	358,82	-1,90427e-6	-1,04486e10
10593,9	0,0377364	6,36	110,00	1,06229	750,480	0,523931	0,105379	0,0422672	4,16499e14	-1,00738e-5	20,1132	358,96	-1,89005e-6	-1,04607e10
10527,8	0,0377364	6,50	110,00	1,05217	750,500	0,520676	0,104722	0,0418644	4,07691e14	-1,01334e-5	20,1127	359,10	-1,90129e-6	-1,03343e10
10462,1	0,0377364	6,64	110,00	1,08140	750,496	0,517423	0,104068	0,0430276	4,21096e14	-1,01084e-5	20,1128	359,24	-1,89658e-6	-1,02952e10
10397,2	0,0377364	6,78	110,00	1,11124	750,508	0,514223	0,103423	0,0442149	4,26661e14	-1,01799e-5	20,1125	359,38	-1,91002e-6	-1,01595e10
10333,4	0,0377364	6,92	110,00	1,11406	750,527	0,511083	0,102789	0,0443272	4,36755e14	-1,00743e-5	20,1119	359,52	-1,89026e-6	-1,02030e10
10270,8	0,0377364	7,06	110,00	1,03640	750,563	0,508009	0,102166	0,0412369	4,00920e14	-1,01418e-5	20,1110	359,66	-1,90301e-6	-1,00738e10
10208,9	0,0377364	7,20	110,00	1,04743	750,578	0,504960	0,101550	0,0416761	4,08200e14	-1,01043e-5	20,1106	359,80	-1,89602e-6	-1,00502e10
10147,6	0,0377364	7,34	110,01	1,05630	750,613	0,501949	0,100940	0,0420287	4,12150e14	-1,00982e-5	20,1096	359,94	-1,89497e-6	-9,99582e9
10086,3	0,0377364	7,48	110,01	1,08474	750,586	0,498896	0,100330	0,0431605	4,18452e14	-1,01559e-5	20,1104	360,08	-1,90573e-6	-9,87894e9
10026,2	0,0377364	7,62	110,01	1,06768	750,602	0,495935	0,0997324	0,0424816	4,19131e14	-1,00676e-5	20,1100	360,22	-1,88919e-6	-9,90628e9
9966,64	0,0377364	7,76	110,00	1,08379	750,609	0,492995	0,0991400	0,0431228	4,17339e14	-1,01650e-5	20,1097	360,36	-1,90749e-6	-9,75304e9
9907,76	0,0377364	7,90	110,01	1,04150	750,652	0,490110	0,0985543	0,0414401	4,08492e14	-1,00721e-5	20,1086	360,50	-1,89016e-6	-9,78491e9
9849,82	0,0377364	8,04	110,00	1,05837	750,641	0,487237	0,0979780	0,0421110	4,08260e14	-1,01562e-5	20,1089	360,64	-1,90591e-6	-9,64715e9
9792,23	0,0377364	8,18	110,00	1,06004	750,648	0,484393	0,0974051	0,0421777	4,15918e14	-1,00702e-5	20,1087	360,78	-1,88979e-6	-9,67261e9
